dialog_id,utterance_id,speaker,text
1627,8,customer,"Uh, let me think."
1627,9,customer,I’ll take one rice and beans.
1627,10,agent,Anything else?
1627,11,customer,I’ll take one guacamole and chips.
1627,12,agent,Gotcha.
1627,13,customer,That’s everything.
1627,14,agent,Pickup or delivery?
1627,15,customer,Delivery.
1627,16,agent,That’ll be ready shortly.
1627,17,customer,Thank you.
1628,0,agent,"Good evening, how can I help you?"
1628,1,customer,I’m calling in an order.
1628,2,customer,One second.
1628,3,customer,I’ll take one steak burrito.
1628,4,agent,All right.
1628,5,customer,One second.
1628,6,customer,I’ll take one carnitas tacos.
1628,7,agent,Gotcha.
1628,8,customer,"Yep, that’s it."
1628,9,agent,Pickup or delivery?
1628,10,customer,Delivery.
1628,11,agent,You’re all set.
1628,12,customer,Thank you.
1629,0,agent,"Hello, restaurant speaking."
1629,1,customer,"Hi, I’d like to place an order."
1629,2,customer,I’ll take one ten pieces nigiri and one sushi maki.
1629,3,agent,This comes with miso soup or salad. Which would you like?
1629,4,customer,Soup.
1629,5,agent,What else can I get you?
1629,6,customer,I’ll take one seafood udon ramen.
1629,7,agent,I’ve got that.
1629,8,agent,Anything else?
1629,9,customer,I’ll take one curry chicken katsu.
1629,10,agent,Sure.
1629,11,customer,That should do it.
1629,12,agent,Pickup or delivery?
1629,13,customer,Delivery.
1629,14,agent,You’re all set.
1629,15,customer,Thank you.
1630,0,agent,"Good evening, how can I help you?"
1630,1,customer,"Hello, I need to order dinner."
1630,2,customer,I’ll take one curry chicken katsu.
1630,3,agent,All right.
1630,4,agent,What else can I get you?
1630,5,customer,I’ll take one new jersey roll.
1630,6,agent,Gotcha.
1630,7,agent,Next item?
1630,8,customer,I’ll take one sprite.
1630,9,agent,Gotcha.
1630,10,agent,Anything else?
1630,11,customer,I’ll take one cucumber roll.
1630,12,agent,Added.
1630,13,agent,Next item?
1630,14,customer,I’ll take one smoked salmon.
1630,15,agent,I’ve got that.
1630,16,agent,Go ahead.
1630,17,customer,I’ll take one japanese soda.
1630,18,agent,Sure.
1630,19,customer,I think that’s all.
1630,20,agent,Pickup or delivery?
1630,21,customer,Delivery.
1630,22,agent,You’re all set.
1630,23,customer,Thank you.
1631,0,agent,Thank you for calling.
1631,1,customer,"Hello, I need to order dinner."
1631,2,customer,One second.
1631,3,customer,I’ll take one large cheese pizza.
1631,4,agent,All right.
1631,5,customer,I’ll take one veggie pizza.
1631,6,agent,I’ve got that.
1631,7,agent,What else can I get you?
1631,8,customer,I’ll take one garlic bread.
1631,9,agent,Gotcha.
1631,10,agent,Anything else?
1631,11,customer,I’ll take one margherita pizza.
1631,12,agent,Gotcha.
1631,13,customer,That’s everything.
1631,14,agent,Pickup or delivery?
1631,15,customer,Delivery.
1631,16,agent,We’ll get started on that.
1631,17,customer,Thank you.
1632,0,agent,"Hi, thanks for calling."
1632,1,customer,"Hello, I need to order dinner."
1632,2,customer,One second.
1632,3,customer,I’ll take one general tso chicken.
1632,4,agent,All right.
1632,5,agent,Next item?
1632,6,customer,I’ll take one sesame chicken.
1632,7,agent,I’ve got that.
1632,8,agent,What else can I get you?
1632,9,customer,I’ll take one shrimp lo mein.
1632,10,agent,Sounds good.
1632,11,agent,Go ahead.
1632,12,customer,"Actually, hang on."
1632,13,customer,I’ll take one vegetable fried rice.
1632,14,agent,I’ve got that.
1632,15,customer,"Uh, let me think."
1632,16,customer,I’ll take one beef with broccoli.
1632,17,customer,That’s everything.
1632,18,agent,Pickup or delivery?
1632,19,customer,Pickup.
1632,20,agent,"Thanks, we’ll take care of it."
1632,21,customer,Thank you.
1633,0,agent,Thank you for calling.
1633,1,customer,"Hi, I’d like to place an order."
1633,2,customer,I’ll take one margherita pizza.
1633,3,agent,I’ve got that.
1633,4,agent,Keep going.
1633,5,customer,I’ll take one garlic bread.
1633,6,agent,I’ve got that.
1633,7,customer,"Actually, hang on."
1633,8,customer,I’ll take one calzone.
1633,9,agent,I’ve got that.
1633,10,agent,Anything else?
1633,11,customer,I’ll take one buffalo chicken pizza.
1633,12,agent,Okay.
1633,13,customer,I think that’s all.
1633,14,agent,Pickup or delivery?
1633,15,customer,Delivery.
1633,16,agent,That’ll be ready shortly.
1633,17,customer,Thank you.
1634,0,agent,"Hi, thanks for calling."
1634,1,customer,"Hi, I’d like to place an order."
1634,2,customer,I’ll take one carnitas tacos.
1634,3,customer,I’ll take one chicken tacos.
1634,4,agent,Sounds good.
1634,5,agent,What else can I get you?
1634,6,customer,Sorry—
1634,7,customer,I’ll take one steak burrito.
1634,8,agent,Added.
1634,9,agent,Go ahead.
1634,10,customer,I’ll take one guacamole and chips.
1634,11,customer,I think that’s all.
1634,12,agent,Pickup or delivery?
1634,13,customer,Pickup.
1634,14,agent,We’ll get started on that.
1634,15,customer,Thank you.
1635,0,agent,Thank you for calling.
1635,1,customer,I’m calling in an order.
1635,2,customer,I’ll take one buffalo chicken pizza.
1635,3,agent,Anything else?
1635,4,customer,I’ll take one veggie pizza.
1635,5,agent,Added.
1635,6,customer,"Uh, let me think."
1635,7,customer,I’ll take one garlic bread.
1635,8,agent,No problem.
1635,9,agent,Go ahead.
1635,10,customer,I’ll take one large cheese pizza.
1635,11,customer,"Actually, hang on."
1635,12,customer,I’ll take one pepperoni pizza.
1635,13,agent,All right.
1635,14,customer,"Yep, that’s it."
1635,15,agent,Pickup or delivery?
1635,16,customer,Pickup.
1635,17,agent,You’re all set.
1635,18,customer,Thank you.
1636,0,agent,"Hello, restaurant speaking."
1636,1,customer,"Hi, I’d like to place an order."
1636,2,customer,"Uh, let me think."
1636,3,customer,I’ll take one large cheese pizza.
1636,4,agent,Added.
1636,5,agent,Anything else?
1636,6,customer,I’ll take one veggie pizza.
1636,7,agent,Sounds good.
1636,8,agent,Next item?
1636,9,customer,I’ll take one meat lovers pizza.
1636,10,agent,Sounds good.
1636,11,customer,I’ll take one garlic bread.
1636,12,agent,Added.
1636,13,agent,Go ahead.
1636,14,customer,I’ll take one margherita pizza.
1636,15,agent,Added.
1636,16,agent,Next item?
1636,17,customer,"Uh, let me think."
1636,18,customer,I’ll take one calzone.
1636,19,agent,No problem.
1636,20,customer,I’ll take one pepperoni pizza.
1636,21,agent,I’ve got that.
1636,22,customer,That’s everything.
1636,23,agent,Pickup or delivery?
1636,24,customer,Pickup.
1636,25,agent,You’re all set.
1636,26,customer,Thank you.
1637,0,agent,"Hello, restaurant speaking."
1637,1,customer,I’m calling in an order.
1637,2,customer,I’ll take one shrimp lo mein.
1637,3,agent,All right.
1637,4,customer,I’ll take one pork dumplings.
1637,5,agent,Added.
1637,6,agent,What else can I get you?
1637,7,customer,I’ll take one general tso chicken.
1637,8,agent,No problem.
1637,9,agent,Anything else?
1637,10,customer,I’ll take one hot and sour soup.
1637,11,agent,Added.
1637,12,agent,Keep going.
1637,13,customer,I’ll take one kung pao chicken.
1637,14,agent,Okay.
1637,15,agent,What else can I get you?
1637,16,customer,I’ll take one vegetable fried rice.
1637,17,agent,All right.
1637,18,agent,Next item?
1637,19,customer,I’ll take one beef with broccoli.
1637,20,agent,I’ve got that.
1637,21,customer,I think that’s all.
1637,22,agent,Pickup or delivery?
1637,23,customer,Delivery.
1637,24,agent,We’ll get started on that.
1637,25,customer,Thank you.
1638,0,agent,Thank you for calling.
1638,1,customer,I’m calling in an order.
1638,2,customer,I’ll take one chicken tacos.
1638,3,agent,Anything else?
1638,4,customer,"Actually, hang on."
1638,5,customer,I’ll take one cheese quesadilla.
1638,6,agent,Sounds good.
1638,7,agent,Go ahead.
1638,8,customer,"Actually, hang on."
1638,9,customer,I’ll take one guacamole and chips.
1638,10,agent,Keep going.
1638,11,customer,I’ll take one chicken enchiladas.
1638,12,agent,Sure.
1638,13,customer,"Yep, that’s it."
1638,14,agent,Pickup or delivery?
1638,15,customer,Pickup.
1638,16,agent,"Thanks, we’ll take care of it."
1638,17,customer,Thank you.
1639,0,agent,"Hi, thanks for calling."
1639,1,customer,I’m calling in an order.
1639,2,customer,I’ll take one crazy tuna roll.
1639,3,agent,All right.
1639,4,agent,What else can I get you?
1639,5,customer,I’ll take one rainbow roll.
1639,6,agent,All right.
1639,7,customer,That should do it.
1639,8,agent,Pickup or delivery?
1639,9,customer,Delivery.
1639,10,agent,That’ll be ready shortly.
1639,11,customer,Thank you.
1640,0,agent,"Hello, restaurant speaking."
1640,1,customer,"Hello, I need to order dinner."
1640,2,customer,I’ll take one milkshake.
1640,3,agent,Gotcha.
1640,4,agent,Go ahead.
1640,5,customer,I’ll take one onion rings.
1640,6,agent,Sure.
1640,7,customer,That’s everything.
1640,8,agent,Pickup or delivery?
1640,9,customer,Delivery.
1640,10,agent,We’ll get started on that.
1640,11,customer,Thank you.
1641,0,agent,Thank you for calling.
1641,1,customer,"Hi, I’d like to place an order."
1641,2,customer,"Actually, hang on."
1641,3,customer,I’ll take one calzone.
1641,4,agent,I’ve got that.
1641,5,customer,I’ll take one buffalo chicken pizza.
1641,6,agent,I’ve got that.
1641,7,customer,I’ll take one garlic bread.
1641,8,agent,No problem.
1641,9,agent,Keep going.
1641,10,customer,I’ll take one margherita pizza.
1641,11,agent,Sure.
1641,12,agent,Keep going.
1641,13,customer,I’ll take one veggie pizza.
1641,14,customer,I’ll take one pepperoni pizza.
1641,15,agent,No problem.
1641,16,customer,"Yep, that’s it."
1641,17,agent,Pickup or delivery?
1641,18,customer,Pickup.
1641,19,agent,"Thanks, we’ll take care of it."
1641,20,customer,Thank you.
1642,0,agent,Thank you for calling.
1642,1,customer,"Hey, can I order some food?"
1642,2,customer,I’ll take one eel cucumber roll.
1642,3,agent,Okay.
1642,4,agent,Go ahead.
1642,5,customer,I’ll take one yummy roll.
1642,6,agent,No problem.
1642,7,agent,Keep going.
1642,8,customer,I’ll take one salmon roe.
1642,9,agent,No problem.
1642,10,agent,Next item?
1642,11,customer,I’ll take one steam bun two pieces pork or chicken.
1642,12,agent,I’ve got that.
1642,13,agent,Quick question— they want Pork or Chicken
1642,14,customer,Salad.
1642,15,agent,What else can I get you?
1642,16,customer,Sorry—
1642,17,customer,I’ll take one fried ice cream.
1642,18,agent,Okay.
1642,19,agent,What else can I get you?
1642,20,customer,I’ll take one kani salad.
1642,21,agent,Sounds good.
1642,22,customer,I’ll take one fried spring roll.
1642,23,agent,Added.
1642,24,customer,I think that’s all.
1642,25,agent,Pickup or delivery?
1642,26,customer,Pickup.
1642,27,agent,You’re all set.
1642,28,customer,Thank you.
1643,0,agent,"Hi, thanks for calling."
1643,1,customer,"Hey, can I order some food?"
1643,2,customer,I’ll take one garlic knots.
1643,3,agent,I’ve got that.
1643,4,agent,Go ahead.
1643,5,customer,I’ll take one spaghetti and meatballs.
1643,6,agent,Added.
1643,7,agent,Keep going.
1643,8,customer,I’ll take one caesar salad.
1643,9,agent,I’ve got that.
1643,10,agent,Next item?
1643,11,customer,I’ll take one lasagna.
1643,12,agent,Sounds good.
1643,13,agent,Go ahead.
1643,14,customer,I’ll take one eggplant rollatini.
1643,15,agent,Sounds good.
1643,16,customer,Sorry—
1643,17,customer,I’ll take one penne vodka.
1643,18,agent,Added.
1643,19,agent,Keep going.
1643,20,customer,I’ll take one chicken parmesan.
1643,21,agent,I’ve got that.
1643,22,customer,I think that’s all.
1643,23,agent,Pickup or delivery?
1643,24,customer,Delivery.
1643,25,agent,You’re all set.
1643,26,customer,Thank you.
1644,0,agent,"Good evening, how can I help you?"
1644,1,customer,"Hi, I’d like to place an order."
1644,2,customer,"Uh, let me think."
1644,3,customer,I’ll take one large cheese pizza.
1644,4,agent,Gotcha.
1644,5,agent,Next item?
1644,6,customer,I’ll take one veggie pizza.
1644,7,agent,Sounds good.
1644,8,agent,What else can I get you?
1644,9,customer,I’ll take one garlic bread.
1644,10,agent,Added.
1644,11,agent,Anything else?
1644,12,customer,I’ll take one calzone.
1644,13,agent,All right.
1644,14,agent,What else can I get you?
1644,15,customer,"Actually, hang on."
1644,16,customer,I’ll take one pepperoni pizza.
1644,17,agent,Sure.
1644,18,agent,Go ahead.
1644,19,customer,I’ll take one margherita pizza.
1644,20,agent,All right.
1644,21,agent,Keep going.
1644,22,customer,I’ll take one meat lovers pizza.
1644,23,customer,That should do it.
1644,24,agent,Pickup or delivery?
1644,25,customer,Delivery.
1644,26,agent,You’re all set.
1644,27,customer,Thank you.
1645,0,agent,"Hi, thanks for calling."
1645,1,customer,"Hey, can I order some food?"
1645,2,customer,I’ll take one guacamole and chips.
1645,3,agent,All right.
1645,4,agent,Next item?
1645,5,customer,I’ll take one carnitas tacos.
1645,6,agent,Sounds good.
1645,7,agent,Next item?
1645,8,customer,"Uh, let me think."
1645,9,customer,I’ll take one steak burrito.
1645,10,customer,I’ll take one cheese quesadilla.
1645,11,agent,Okay.
1645,12,agent,Keep going.
1645,13,customer,I’ll take one chicken tacos.
1645,14,agent,I’ve got that.
1645,15,agent,Next item?
1645,16,customer,I’ll take one rice and beans.
1645,17,agent,Added.
1645,18,agent,Anything else?
1645,19,customer,I’ll take one chicken enchiladas.
1645,20,agent,No problem.
1645,21,customer,"Yep, that’s it."
1645,22,agent,Pickup or delivery?
1645,23,customer,Delivery.
1645,24,agent,You’re all set.
1645,25,customer,Thank you.
1646,0,agent,"Hi, thanks for calling."
1646,1,customer,I’m calling in an order.
1646,2,customer,I’ll take one caesar salad.
1646,3,agent,Sounds good.
1646,4,agent,Keep going.
1646,5,customer,I’ll take one onion rings.
1646,6,customer,"Yep, that’s it."
1646,7,agent,Pickup or delivery?
1646,8,customer,Delivery.
1646,9,agent,We’ll get started on that.
1646,10,customer,Thank you.
1647,0,agent,"Hi, thanks for calling."
1647,1,customer,I’m calling in an order.
1647,2,customer,I’ll take one chicken parmesan.
1647,3,agent,Sure.
1647,4,agent,Keep going.
1647,5,customer,One second.
1647,6,customer,I’ll take one garlic knots.
1647,7,agent,Okay.
1647,8,customer,That should do it.
1647,9,agent,Pickup or delivery?
1647,10,customer,Pickup.
1647,11,agent,That’ll be ready shortly.
1647,12,customer,Thank you.
1648,0,agent,"Hello, restaurant speaking."
1648,1,customer,"Hi, I’d like to place an order."
1648,2,customer,I’ll take one garlic bread.
1648,3,agent,Added.
1648,4,customer,I’ll take one pepperoni pizza.
1648,5,agent,Added.
1648,6,agent,Keep going.
1648,7,customer,I’ll take one calzone.
1648,8,agent,All right.
1648,9,customer,"Actually, hang on."
1648,10,customer,I’ll take one veggie pizza.
1648,11,agent,Okay.
1648,12,agent,Go ahead.
1648,13,customer,"Uh, let me think."
1648,14,customer,I’ll take one buffalo chicken pizza.
1648,15,agent,Sounds good.
1648,16,agent,Anything else?
1648,17,customer,I’ll take one large cheese pizza.
1648,18,agent,All right.
1648,19,agent,Next item?
1648,20,customer,I’ll take one meat lovers pizza.
1648,21,agent,Gotcha.
1648,22,customer,I think that’s all.
1648,23,agent,Pickup or delivery?
1648,24,customer,Pickup.
1648,25,agent,That’ll be ready shortly.
1648,26,customer,Thank you.
1649,0,agent,"Good evening, how can I help you?"
1649,1,customer,"Hi, I’d like to place an order."
1649,2,customer,One second.
1649,3,customer,I’ll take one avocado roll.
1649,4,agent,Sure.
1649,5,agent,Keep going.
1649,6,customer,I’ll take one shumai six pieces.
1649,7,agent,Added.
1649,8,customer,"Yep, that’s it."
1649,9,agent,Pickup or delivery?
1649,10,customer,Pickup.
1649,11,agent,That’ll be ready shortly.
1649,12,customer,Thank you.
1650,0,agent,"Hi, thanks for calling."
1650,1,customer,"Hey, can I order some food?"
1650,2,customer,"Uh, let me think."
1650,3,customer,I’ll take one vegetable fried rice.
1650,4,agent,Sounds good.
1650,5,agent,What else can I get you?
1650,6,customer,I’ll take one sesame chicken.
1650,7,agent,I’ve got that.
1650,8,agent,Keep going.
1650,9,customer,I’ll take one pork dumplings.
1650,10,agent,I’ve got that.
1650,11,agent,Anything else?
1650,12,customer,I’ll take one hot and sour soup.
1650,13,agent,I’ve got that.
1650,14,customer,I’ll take one shrimp lo mein.
1650,15,agent,What else can I get you?
1650,16,customer,I’ll take one beef with broccoli.
1650,17,agent,No problem.
1650,18,agent,What else can I get you?
1650,19,customer,I’ll take one kung pao chicken.
1650,20,agent,All right.
1650,21,customer,That’s everything.
1650,22,agent,Pickup or delivery?
1650,23,customer,Pickup.
1650,24,agent,We’ll get started on that.
1650,25,customer,Thank you.
1651,0,agent,"Hi, thanks for calling."
1651,1,customer,"Hello, I need to order dinner."
1651,2,customer,I’ll take one carnitas tacos.
1651,3,customer,I’ll take one cheese quesadilla.
1651,4,agent,Gotcha.
1651,5,agent,Keep going.
1651,6,customer,Sorry—
1651,7,customer,I’ll take one rice and beans.
1651,8,agent,Added.
1651,9,agent,Go ahead.
1651,10,customer,I’ll take one chicken enchiladas.
1651,11,agent,Okay.
1651,12,customer,I’ll take one guacamole and chips.
1651,13,agent,Added.
1651,14,customer,I’ll take one steak burrito.
1651,15,agent,Sounds good.
1651,16,customer,That should do it.
1651,17,agent,Pickup or delivery?
1651,18,customer,Pickup.
1651,19,agent,"Thanks, we’ll take care of it."
1651,20,customer,Thank you.
1652,0,agent,"Good evening, how can I help you?"
1652,1,customer,I’m calling in an order.
1652,2,customer,I’ll take one veggie pizza.
1652,3,agent,Added.
1652,4,agent,Next item?
1652,5,customer,I’ll take one calzone.
1652,6,agent,Sounds good.
1652,7,agent,Keep going.
1652,8,customer,I’ll take one pepperoni pizza.
1652,9,agent,Added.
1652,10,agent,Keep going.
1652,11,customer,I’ll take one buffalo chicken pizza.
1652,12,agent,Sure.
1652,13,agent,Next item?
1652,14,customer,I’ll take one meat lovers pizza.
1652,15,agent,Okay.
1652,16,customer,"Yep, that’s it."
1652,17,agent,Pickup or delivery?
1652,18,customer,Delivery.
1652,19,agent,You’re all set.
1652,20,customer,Thank you.
1653,0,agent,"Hi, thanks for calling."
1653,1,customer,"Hey, can I order some food?"
1653,2,customer,Sorry—
1653,3,customer,I’ll take one chicken tacos.
1653,4,agent,Sounds good.
1653,5,agent,What else can I get you?
1653,6,customer,I’ll take one steak burrito.
1653,7,agent,Added.
1653,8,customer,"Yep, that’s it."
1653,9,agent,Pickup or delivery?
1653,10,customer,Pickup.
1653,11,agent,"Thanks, we’ll take care of it."
1653,12,customer,Thank you.
1654,0,agent,"Good evening, how can I help you?"
1654,1,customer,"Hey, can I order some food?"
1654,2,customer,I’ll take one caesar salad.
1654,3,agent,Gotcha.
1654,4,agent,What else can I get you?
1654,5,customer,One second.
1654,6,customer,I’ll take one onion rings.
1654,7,agent,I’ve got that.
1654,8,agent,Keep going.
1654,9,customer,I’ll take one milkshake.
1654,10,agent,All right.
1654,11,customer,I’ll take one fries.
1654,12,agent,Gotcha.
1654,13,customer,I’ll take one grilled chicken sandwich.
1654,14,agent,No problem.
1654,15,customer,I think that’s all.
1654,16,agent,Pickup or delivery?
1654,17,customer,Delivery.
1654,18,agent,We’ll get started on that.
1654,19,customer,Thank you.
1655,0,agent,"Hello, restaurant speaking."
1655,1,customer,"Hi, I’d like to place an order."
1655,2,customer,I’ll take one tempura crab meat.
1655,3,agent,Added.
1655,4,agent,What else can I get you?
1655,5,customer,"Actually, hang on."
1655,6,customer,I’ll take one tiger roll.
1655,7,agent,What else can I get you?
1655,8,customer,I’ll take one seafood udon ramen.
1655,9,agent,Added.
1655,10,agent,Next item?
1655,11,customer,"Uh, let me think."
1655,12,customer,I’ll take one california roll.
1655,13,agent,Sure.
1655,14,agent,Go ahead.
1655,15,customer,I’ll take one apple juice.
1655,16,agent,Keep going.
1655,17,customer,One second.
1655,18,customer,I’ll take one teriyaki shrimp.
1655,19,agent,All right.
1655,20,agent,What else can I get you?
1655,21,customer,"Uh, let me think."
1655,22,customer,I’ll take one miso ramen.
1655,23,agent,Sounds good.
1655,24,customer,That should do it.
1655,25,agent,Pickup or delivery?
1655,26,customer,Delivery.
1655,27,agent,That’ll be ready shortly.
1655,28,customer,Thank you.
1656,0,agent,"Hi, thanks for calling."
1656,1,customer,"Hey, can I order some food?"
1656,2,customer,One second.
1656,3,customer,I’ll take one pepperoni pizza.
1656,4,agent,All right.
1656,5,customer,I’ll take one garlic bread.
1656,6,agent,Added.
1656,7,customer,"Uh, let me think."
1656,8,customer,I’ll take one large cheese pizza.
1656,9,agent,I’ve got that.
1656,10,agent,Anything else?
1656,11,customer,I’ll take one margherita pizza.
1656,12,agent,Added.
1656,13,customer,That should do it.
1656,14,agent,Pickup or delivery?
1656,15,customer,Pickup.
1656,16,agent,You’re all set.
1656,17,customer,Thank you.
1657,0,agent,Thank you for calling.
1657,1,customer,"Hello, I need to order dinner."
1657,2,customer,I’ll take one hot and sour soup.
1657,3,customer,I’ll take one shrimp lo mein.
1657,4,agent,Anything else?
1657,5,customer,"Uh, let me think."
1657,6,customer,I’ll take one general tso chicken.
1657,7,agent,Added.
1657,8,agent,What else can I get you?
1657,9,customer,I’ll take one sesame chicken.
1657,10,agent,Gotcha.
1657,11,agent,Next item?
1657,12,customer,"Actually, hang on."
1657,13,customer,I’ll take one beef with broccoli.
1657,14,agent,I’ve got that.
1657,15,agent,Next item?
1657,16,customer,I’ll take one vegetable fried rice.
1657,17,agent,All right.
1657,18,agent,Go ahead.
1657,19,customer,One second.
1657,20,customer,I’ll take one pork dumplings.
1657,21,agent,Okay.
1657,22,customer,That should do it.
1657,23,agent,Pickup or delivery?
1657,24,customer,Delivery.
1657,25,agent,You’re all set.
1657,26,customer,Thank you.
1658,0,agent,"Good evening, how can I help you?"
1658,1,customer,I’m calling in an order.
1658,2,customer,I’ll take one hot and sour soup.
1658,3,agent,Sure.
1658,4,agent,Keep going.
1658,5,customer,"Uh, let me think."
1658,6,customer,I’ll take one shrimp lo mein.
1658,7,agent,Gotcha.
1658,8,customer,I’ll take one sesame chicken.
1658,9,agent,All right.
1658,10,customer,I’ll take one beef with broccoli.
1658,11,customer,"Actually, hang on."
1658,12,customer,I’ll take one kung pao chicken.
1658,13,agent,Sure.
1658,14,customer,"Actually, hang on."
1658,15,customer,I’ll take one vegetable fried rice.
1658,16,agent,I’ve got that.
1658,17,customer,That’s everything.
1658,18,agent,Pickup or delivery?
1658,19,customer,Delivery.
1658,20,agent,"Thanks, we’ll take care of it."
1658,21,customer,Thank you.
1659,0,agent,"Hi, thanks for calling."
1659,1,customer,"Hey, can I order some food?"
1659,2,customer,I’ll take one caesar salad.
1659,3,agent,I’ve got that.
1659,4,agent,What else can I get you?
1659,5,customer,I’ll take one fries.
1659,6,agent,Okay.
1659,7,customer,That should do it.
1659,8,agent,Pickup or delivery?
1659,9,customer,Delivery.
1659,10,agent,"Thanks, we’ll take care of it."
1659,11,customer,Thank you.
1660,0,agent,Thank you for calling.
1660,1,customer,"Hey, can I order some food?"
1660,2,customer,I’ll take one shio beef ramen.
1660,3,agent,All right.
1660,4,agent,Go ahead.
1660,5,customer,I’ll take one sunset.
1660,6,agent,I’ve got that.
1660,7,agent,Go ahead.
1660,8,customer,I’ll take one white profiteroles.
1660,9,agent,No problem.
1660,10,customer,"Yep, that’s it."
1660,11,agent,Pickup or delivery?
1660,12,customer,Pickup.
1660,13,agent,We’ll get started on that.
1660,14,customer,Thank you.
1661,0,agent,"Good evening, how can I help you?"
1661,1,customer,"Hey, can I order some food?"
1661,2,customer,I’ll take one hot and sour soup.
1661,3,agent,Sounds good.
1661,4,customer,"Actually, hang on."
1661,5,customer,I’ll take one beef with broccoli.
1661,6,agent,Gotcha.
1661,7,customer,I’ll take one sesame chicken.
1661,8,agent,Sounds good.
1661,9,customer,That’s everything.
1661,10,agent,Pickup or delivery?
1661,11,customer,Delivery.
1661,12,agent,That’ll be ready shortly.
1661,13,customer,Thank you.
1662,0,agent,"Good evening, how can I help you?"
1662,1,customer,"Hi, I’d like to place an order."
1662,2,customer,I’ll take one spicy ramen.
1662,3,agent,What else can I get you?
1662,4,customer,Sorry—
1662,5,customer,I’ll take one smoked salmon.
1662,6,agent,Sure.
1662,7,agent,Anything else?
1662,8,customer,I’ll take one rainbow roll.
1662,9,agent,Gotcha.
1662,10,agent,Next item?
1662,11,customer,I’ll take one cucumber avocado roll.
1662,12,agent,Sounds good.
1662,13,agent,Go ahead.
1662,14,customer,I’ll take one teriyaki chicken.
1662,15,agent,Sure.
1662,16,agent,Next item?
1662,17,customer,I’ll take one shokudo ramen.
1662,18,agent,No problem.
1662,19,agent,What else can I get you?
1662,20,customer,I’ll take one tan tan spicy ramen.
1662,21,agent,Added.
1662,22,customer,"Yep, that’s it."
1662,23,agent,Pickup or delivery?
1662,24,customer,Pickup.
1662,25,agent,You’re all set.
1662,26,customer,Thank you.
1663,0,agent,Thank you for calling.
1663,1,customer,"Hello, I need to order dinner."
1663,2,customer,I’ll take one kung pao chicken.
1663,3,agent,Added.
1663,4,customer,"Actually, hang on."
1663,5,customer,I’ll take one hot and sour soup.
1663,6,agent,Sounds good.
1663,7,customer,"Actually, hang on."
1663,8,customer,I’ll take one beef with broccoli.
1663,9,agent,No problem.
1663,10,customer,I’ll take one shrimp lo mein.
1663,11,agent,I’ve got that.
1663,12,agent,Go ahead.
1663,13,customer,"Actually, hang on."
1663,14,customer,I’ll take one sesame chicken.
1663,15,agent,Sure.
1663,16,agent,What else can I get you?
1663,17,customer,Sorry—
1663,18,customer,I’ll take one general tso chicken.
1663,19,agent,No problem.
1663,20,agent,Anything else?
1663,21,customer,I’ll take one vegetable fried rice.
1663,22,agent,I’ve got that.
1663,23,customer,I think that’s all.
1663,24,agent,Pickup or delivery?
1663,25,customer,Delivery.
1663,26,agent,You’re all set.
1663,27,customer,Thank you.
1664,0,agent,"Hi, thanks for calling."
1664,1,customer,"Hey, can I order some food?"
1664,2,customer,I’ll take one shrimp lo mein.
1664,3,agent,Okay.
1664,4,customer,I’ll take one sesame chicken.
1664,5,agent,No problem.
1664,6,agent,Keep going.
1664,7,customer,I’ll take one beef with broccoli.
1664,8,agent,Sure.
1664,9,agent,Next item?
1664,10,customer,I’ll take one vegetable fried rice.
1664,11,agent,Gotcha.
1664,12,agent,What else can I get you?
1664,13,customer,I’ll take one general tso chicken.
1664,14,agent,Okay.
1664,15,customer,I think that’s all.
1664,16,agent,Pickup or delivery?
1664,17,customer,Delivery.
1664,18,agent,We’ll get started on that.
1664,19,customer,Thank you.
1665,0,agent,"Hi, thanks for calling."
1665,1,customer,"Hey, can I order some food?"
1665,2,customer,I’ll take one kung pao chicken.
1665,3,agent,Keep going.
1665,4,customer,I’ll take one pork dumplings.
1665,5,agent,I’ve got that.
1665,6,agent,Anything else?
1665,7,customer,I’ll take one shrimp lo mein.
1665,8,customer,I’ll take one hot and sour soup.
1665,9,agent,Okay.
1665,10,agent,Keep going.
1665,11,customer,Sorry—
1665,12,customer,I’ll take one sesame chicken.
1665,13,agent,Okay.
1665,14,customer,I think that’s all.
1665,15,agent,Pickup or delivery?
1665,16,customer,Pickup.
1665,17,agent,We’ll get started on that.
1665,18,customer,Thank you.
1666,0,agent,"Good evening, how can I help you?"
1666,1,customer,I’m calling in an order.
1666,2,customer,One second.
1666,3,customer,I’ll take one cheese quesadilla.
1666,4,agent,No problem.
1666,5,agent,Next item?
1666,6,customer,I’ll take one steak burrito.
1666,7,agent,Sounds good.
1666,8,customer,"Actually, hang on."
1666,9,customer,I’ll take one chicken tacos.
1666,10,agent,Gotcha.
1666,11,customer,"Uh, let me think."
1666,12,customer,I’ll take one carnitas tacos.
1666,13,agent,Sounds good.
1666,14,agent,Anything else?
1666,15,customer,I’ll take one rice and beans.
1666,16,agent,I’ve got that.
1666,17,agent,Go ahead.
1666,18,customer,I’ll take one guacamole and chips.
1666,19,agent,Okay.
1666,20,customer,"Yep, that’s it."
1666,21,agent,Pickup or delivery?
1666,22,customer,Pickup.
1666,23,agent,We’ll get started on that.
1666,24,customer,Thank you.
1667,0,agent,"Hello, restaurant speaking."
