dialog_id,utterance_id,speaker,text
334,4,agent,Sure.
334,5,agent,Anything else?
334,6,customer,I’ll take one sesame chicken.
334,7,agent,All right.
334,8,customer,Sorry—
334,9,customer,I’ll take one kung pao chicken.
334,10,agent,No problem.
334,11,agent,What else can I get you?
334,12,customer,I’ll take one pork dumplings.
334,13,customer,Sorry—
334,14,customer,I’ll take one beef with broccoli.
334,15,agent,Sure.
334,16,customer,"Yep, that’s it."
334,17,agent,Pickup or delivery?
334,18,customer,Pickup.
334,19,agent,You’re all set.
334,20,customer,Thank you.
335,0,agent,"Hello, restaurant speaking."
335,1,customer,"Hey, can I order some food?"
335,2,customer,I’ll take one guacamole and chips.
335,3,agent,I’ve got that.
335,4,agent,Next item?
335,5,customer,I’ll take one chicken tacos.
335,6,agent,Sounds good.
335,7,customer,I think that’s all.
335,8,agent,Pickup or delivery?
335,9,customer,Delivery.
335,10,agent,You’re all set.
335,11,customer,Thank you.
336,0,agent,"Hello, restaurant speaking."
336,1,customer,"Hey, can I order some food?"
336,2,customer,I’ll take one chicken enchiladas.
336,3,agent,Anything else?
336,4,customer,"Actually, hang on."
336,5,customer,I’ll take one guacamole and chips.
336,6,agent,Sounds good.
336,7,customer,I’ll take one carnitas tacos.
336,8,agent,I’ve got that.
336,9,agent,Keep going.
336,10,customer,I’ll take one chicken tacos.
336,11,agent,I’ve got that.
336,12,agent,What else can I get you?
336,13,customer,I’ll take one rice and beans.
336,14,agent,All right.
336,15,agent,Anything else?
336,16,customer,"Uh, let me think."
336,17,customer,I’ll take one steak burrito.
336,18,agent,No problem.
336,19,customer,"Yep, that’s it."
336,20,agent,Pickup or delivery?
336,21,customer,Delivery.
336,22,agent,"Thanks, we’ll take care of it."
336,23,customer,Thank you.
337,0,agent,Thank you for calling.
337,1,customer,"Hey, can I order some food?"
337,2,customer,I’ll take one steak burrito.
337,3,agent,Sounds good.
337,4,agent,Keep going.
337,5,customer,I’ll take one guacamole and chips.
337,6,agent,No problem.
337,7,agent,What else can I get you?
337,8,customer,"Uh, let me think."
337,9,customer,I’ll take one chicken enchiladas.
337,10,customer,"Yep, that’s it."
337,11,agent,Pickup or delivery?
337,12,customer,Pickup.
337,13,agent,"Thanks, we’ll take care of it."
337,14,customer,Thank you.
338,0,agent,Thank you for calling.
338,1,customer,"Hello, I need to order dinner."
338,2,customer,One second.
338,3,customer,I’ll take one summer kiss roll.
338,4,agent,Added.
338,5,agent,Anything else?
338,6,customer,One second.
338,7,customer,I’ll take one tiger roll.
338,8,agent,Gotcha.
338,9,agent,What else can I get you?
338,10,customer,I’ll take one cowboy roll.
338,11,agent,Sure.
338,12,customer,"Yep, that’s it."
338,13,agent,Pickup or delivery?
338,14,customer,Pickup.
338,15,agent,"Thanks, we’ll take care of it."
338,16,customer,Thank you.
339,0,agent,"Hello, restaurant speaking."
339,1,customer,"Hello, I need to order dinner."
339,2,customer,I’ll take one steak burrito.
339,3,agent,Added.
339,4,agent,What else can I get you?
339,5,customer,I’ll take one cheese quesadilla.
339,6,agent,Gotcha.
339,7,customer,I’ll take one chicken enchiladas.
339,8,agent,Sure.
339,9,agent,Anything else?
339,10,customer,Sorry—
339,11,customer,I’ll take one chicken tacos.
339,12,agent,Added.
339,13,agent,Go ahead.
339,14,customer,Sorry—
339,15,customer,I’ll take one guacamole and chips.
339,16,agent,What else can I get you?
339,17,customer,I’ll take one carnitas tacos.
339,18,agent,Sounds good.
339,19,customer,I think that’s all.
339,20,agent,Pickup or delivery?
339,21,customer,Delivery.
339,22,agent,That’ll be ready shortly.
339,23,customer,Thank you.
340,0,agent,"Good evening, how can I help you?"
340,1,customer,"Hey, can I order some food?"
340,2,customer,I’ll take one pork dumplings.
340,3,agent,Keep going.
340,4,customer,I’ll take one hot and sour soup.
340,5,agent,All right.
340,6,customer,I’ll take one kung pao chicken.
340,7,agent,Sure.
340,8,agent,Anything else?
340,9,customer,"Uh, let me think."
340,10,customer,I’ll take one beef with broccoli.
340,11,agent,Sure.
340,12,customer,I’ll take one sesame chicken.
340,13,agent,I’ve got that.
340,14,customer,That should do it.
340,15,agent,Pickup or delivery?
340,16,customer,Pickup.
340,17,agent,That’ll be ready shortly.
340,18,customer,Thank you.
341,0,agent,"Good evening, how can I help you?"
341,1,customer,I’m calling in an order.
341,2,customer,"Uh, let me think."
341,3,customer,I’ll take one calzone.
341,4,agent,Anything else?
341,5,customer,One second.
341,6,customer,I’ll take one large cheese pizza.
341,7,agent,I’ve got that.
341,8,customer,I’ll take one margherita pizza.
341,9,agent,Keep going.
341,10,customer,I’ll take one veggie pizza.
341,11,agent,Sure.
341,12,customer,I’ll take one meat lovers pizza.
341,13,agent,Gotcha.
341,14,customer,"Yep, that’s it."
341,15,agent,Pickup or delivery?
341,16,customer,Delivery.
341,17,agent,That’ll be ready shortly.
341,18,customer,Thank you.
342,0,agent,"Hi, thanks for calling."
342,1,customer,"Hello, I need to order dinner."
342,2,customer,I’ll take one pork dumplings.
342,3,agent,All right.
342,4,customer,I’ll take one general tso chicken.
342,5,customer,That should do it.
342,6,agent,Pickup or delivery?
342,7,customer,Pickup.
342,8,agent,We’ll get started on that.
342,9,customer,Thank you.
343,0,agent,"Hi, thanks for calling."
343,1,customer,"Hey, can I order some food?"
343,2,customer,"Actually, hang on."
343,3,customer,I’ll take one fettuccine alfredo.
343,4,agent,No problem.
343,5,customer,"Uh, let me think."
343,6,customer,I’ll take one caesar salad.
343,7,agent,All right.
343,8,agent,Go ahead.
343,9,customer,"Uh, let me think."
343,10,customer,I’ll take one garlic knots.
343,11,agent,Added.
343,12,agent,Go ahead.
343,13,customer,"Actually, hang on."
343,14,customer,I’ll take one chicken parmesan.
343,15,agent,I’ve got that.
343,16,agent,What else can I get you?
343,17,customer,I’ll take one lasagna.
343,18,agent,Added.
343,19,customer,I think that’s all.
343,20,agent,Pickup or delivery?
343,21,customer,Delivery.
343,22,agent,You’re all set.
343,23,customer,Thank you.
344,0,agent,Thank you for calling.
344,1,customer,"Hello, I need to order dinner."
344,2,customer,I’ll take one beef with broccoli.
344,3,agent,No problem.
344,4,agent,What else can I get you?
344,5,customer,Sorry—
344,6,customer,I’ll take one pork dumplings.
344,7,agent,Gotcha.
344,8,agent,Keep going.
344,9,customer,I’ll take one kung pao chicken.
344,10,agent,Added.
344,11,customer,I think that’s all.
344,12,agent,Pickup or delivery?
344,13,customer,Delivery.
344,14,agent,"Thanks, we’ll take care of it."
344,15,customer,Thank you.
345,0,agent,"Hello, restaurant speaking."
345,1,customer,"Hello, I need to order dinner."
345,2,customer,I’ll take one grilled chicken sandwich.
345,3,agent,Okay.
345,4,agent,Go ahead.
345,5,customer,I’ll take one chicken tenders.
345,6,agent,Okay.
345,7,agent,Go ahead.
345,8,customer,I’ll take one bacon burger.
345,9,agent,Gotcha.
345,10,customer,I think that’s all.
345,11,agent,Pickup or delivery?
345,12,customer,Pickup.
345,13,agent,That’ll be ready shortly.
345,14,customer,Thank you.
346,0,agent,"Good evening, how can I help you?"
346,1,customer,I’m calling in an order.
346,2,customer,I’ll take one chicken tacos.
346,3,agent,Added.
346,4,agent,Go ahead.
346,5,customer,"Uh, let me think."
346,6,customer,I’ll take one carnitas tacos.
346,7,agent,I’ve got that.
346,8,customer,I’ll take one cheese quesadilla.
346,9,agent,I’ve got that.
346,10,agent,Anything else?
346,11,customer,I’ll take one guacamole and chips.
346,12,agent,Sure.
346,13,customer,That should do it.
346,14,agent,Pickup or delivery?
346,15,customer,Delivery.
346,16,agent,We’ll get started on that.
346,17,customer,Thank you.
347,0,agent,Thank you for calling.
347,1,customer,"Hi, I’d like to place an order."
347,2,customer,"Uh, let me think."
347,3,customer,I’ll take one salmon roe.
347,4,agent,Sounds good.
347,5,customer,Sorry—
347,6,customer,I’ll take one mango avocado roll.
347,7,agent,Sounds good.
347,8,agent,Next item?
347,9,customer,"Uh, let me think."
347,10,customer,I’ll take one sake tamaki for two.
347,11,customer,"Yep, that’s it."
347,12,agent,Pickup or delivery?
347,13,customer,Pickup.
347,14,agent,That’ll be ready shortly.
347,15,customer,Thank you.
348,0,agent,Thank you for calling.
348,1,customer,I’m calling in an order.
348,2,customer,I’ll take one buffalo chicken pizza.
348,3,agent,Okay.
348,4,agent,Next item?
348,5,customer,I’ll take one veggie pizza.
348,6,agent,Sure.
348,7,customer,I’ll take one margherita pizza.
348,8,agent,Sure.
348,9,customer,I’ll take one meat lovers pizza.
348,10,customer,I’ll take one calzone.
348,11,agent,I’ve got that.
348,12,customer,"Yep, that’s it."
348,13,agent,Pickup or delivery?
348,14,customer,Delivery.
348,15,agent,We’ll get started on that.
348,16,customer,Thank you.
349,0,agent,Thank you for calling.
349,1,customer,"Hi, I’d like to place an order."
349,2,customer,I’ll take one guacamole and chips.
349,3,agent,Added.
349,4,agent,What else can I get you?
349,5,customer,I’ll take one rice and beans.
349,6,agent,I’ve got that.
349,7,agent,Anything else?
349,8,customer,I’ll take one carnitas tacos.
349,9,agent,Gotcha.
349,10,customer,"Actually, hang on."
349,11,customer,I’ll take one chicken tacos.
349,12,agent,Sure.
349,13,agent,Go ahead.
349,14,customer,I’ll take one cheese quesadilla.
349,15,agent,I’ve got that.
349,16,customer,"Yep, that’s it."
349,17,agent,Pickup or delivery?
349,18,customer,Pickup.
349,19,agent,That’ll be ready shortly.
349,20,customer,Thank you.
350,0,agent,"Hello, restaurant speaking."
350,1,customer,"Hi, I’d like to place an order."
350,2,customer,One second.
350,3,customer,I’ll take one shokudo ramen.
350,4,agent,Sounds good.
350,5,agent,Keep going.
350,6,customer,I’ll take one cucumber roll.
350,7,agent,Sounds good.
350,8,agent,Anything else?
350,9,customer,I’ll take one spicy ramen.
350,10,agent,Anything else?
350,11,customer,I’ll take one masago.
350,12,customer,I’ll take one teriyaki beef.
350,13,agent,All right.
350,14,agent,"Quick question— to specify their preferred doneness level of the beef: medium, medium-well, or well-done."
350,15,customer,Pork.
350,16,customer,I’ll take one miso soup.
350,17,agent,I’ve got that.
350,18,customer,That’s everything.
350,19,agent,Pickup or delivery?
350,20,customer,Delivery.
350,21,agent,We’ll get started on that.
350,22,customer,Thank you.
351,0,agent,"Hello, restaurant speaking."
351,1,customer,I’m calling in an order.
351,2,customer,I’ll take one calzone.
351,3,agent,All right.
351,4,customer,I’ll take one buffalo chicken pizza.
351,5,agent,Sounds good.
351,6,agent,What else can I get you?
351,7,customer,I’ll take one garlic bread.
351,8,agent,Gotcha.
351,9,customer,That’s everything.
351,10,agent,Pickup or delivery?
351,11,customer,Pickup.
351,12,agent,We’ll get started on that.
351,13,customer,Thank you.
352,0,agent,Thank you for calling.
352,1,customer,"Hi, I’d like to place an order."
352,2,customer,I’ll take one salmon lover roll.
352,3,agent,No problem.
352,4,customer,I’ll take one masago.
352,5,agent,Added.
352,6,customer,"Yep, that’s it."
352,7,agent,Pickup or delivery?
352,8,customer,Delivery.
352,9,agent,We’ll get started on that.
352,10,customer,Thank you.
353,0,agent,"Hello, restaurant speaking."
353,1,customer,"Hello, I need to order dinner."
353,2,customer,"Uh, let me think."
353,3,customer,I’ll take one garlic bread.
353,4,agent,All right.
353,5,customer,Sorry—
353,6,customer,I’ll take one large cheese pizza.
353,7,agent,All right.
353,8,customer,I’ll take one calzone.
353,9,agent,Sure.
353,10,customer,That’s everything.
353,11,agent,Pickup or delivery?
353,12,customer,Delivery.
353,13,agent,You’re all set.
353,14,customer,Thank you.
354,0,agent,"Hi, thanks for calling."
354,1,customer,I’m calling in an order.
354,2,customer,One second.
354,3,customer,I’ll take one rice and beans.
354,4,agent,Gotcha.
354,5,agent,What else can I get you?
354,6,customer,I’ll take one chicken enchiladas.
354,7,agent,Gotcha.
354,8,customer,I’ll take one steak burrito.
354,9,agent,Okay.
354,10,customer,I’ll take one chicken tacos.
354,11,agent,I’ve got that.
354,12,agent,Anything else?
354,13,customer,I’ll take one carnitas tacos.
354,14,agent,Okay.
354,15,customer,I think that’s all.
354,16,agent,Pickup or delivery?
354,17,customer,Pickup.
354,18,agent,"Thanks, we’ll take care of it."
354,19,customer,Thank you.
355,0,agent,Thank you for calling.
355,1,customer,"Hello, I need to order dinner."
355,2,customer,I’ll take one salmon avocado roll.
355,3,agent,All right.
355,4,agent,Next item?
355,5,customer,I’ll take one seafood udon ramen.
355,6,agent,Okay.
355,7,customer,I’ll take one sparkling water.
355,8,agent,All right.
355,9,agent,Anything else?
355,10,customer,I’ll take one shokudo ramen.
355,11,agent,Gotcha.
355,12,agent,Keep going.
355,13,customer,I’ll take one apple juice.
355,14,agent,Gotcha.
355,15,customer,"Actually, hang on."
355,16,customer,I’ll take one tonkotsu ramen.
355,17,agent,Okay.
355,18,customer,I think that’s all.
355,19,agent,Pickup or delivery?
355,20,customer,Pickup.
355,21,agent,"Thanks, we’ll take care of it."
355,22,customer,Thank you.
356,0,agent,Thank you for calling.
356,1,customer,"Hey, can I order some food?"
356,2,customer,I’ll take one general tso chicken.
356,3,agent,Gotcha.
356,4,customer,"Uh, let me think."
356,5,customer,I’ll take one vegetable fried rice.
356,6,agent,Next item?
356,7,customer,I’ll take one pork dumplings.
356,8,agent,I’ve got that.
356,9,agent,Go ahead.
356,10,customer,I’ll take one hot and sour soup.
356,11,agent,All right.
356,12,agent,What else can I get you?
356,13,customer,I’ll take one shrimp lo mein.
356,14,agent,Sure.
356,15,customer,That’s everything.
356,16,agent,Pickup or delivery?
356,17,customer,Delivery.
356,18,agent,We’ll get started on that.
356,19,customer,Thank you.
357,0,agent,Thank you for calling.
357,1,customer,I’m calling in an order.
357,2,customer,"Uh, let me think."
357,3,customer,I’ll take one garlic bread.
357,4,agent,Okay.
357,5,agent,Go ahead.
357,6,customer,I’ll take one pepperoni pizza.
357,7,agent,No problem.
357,8,agent,Go ahead.
357,9,customer,I’ll take one calzone.
357,10,agent,Sounds good.
357,11,agent,Keep going.
357,12,customer,"Actually, hang on."
357,13,customer,I’ll take one buffalo chicken pizza.
357,14,agent,Okay.
357,15,customer,That should do it.
357,16,agent,Pickup or delivery?
357,17,customer,Pickup.
357,18,agent,You’re all set.
357,19,customer,Thank you.
358,0,agent,"Hi, thanks for calling."
358,1,customer,"Hey, can I order some food?"
358,2,customer,Sorry—
358,3,customer,I’ll take one chicken enchiladas.
358,4,agent,Okay.
358,5,agent,Anything else?
358,6,customer,I’ll take one steak burrito.
358,7,agent,Go ahead.
358,8,customer,One second.
358,9,customer,I’ll take one cheese quesadilla.
358,10,agent,Go ahead.
358,11,customer,"Uh, let me think."
358,12,customer,I’ll take one chicken tacos.
358,13,agent,Okay.
358,14,agent,What else can I get you?
358,15,customer,I’ll take one guacamole and chips.
358,16,customer,"Yep, that’s it."
358,17,agent,Pickup or delivery?
358,18,customer,Delivery.
358,19,agent,"Thanks, we’ll take care of it."
358,20,customer,Thank you.
359,0,agent,"Hi, thanks for calling."
359,1,customer,"Hi, I’d like to place an order."
359,2,customer,I’ll take one salmon dinner.
359,3,agent,Added.
359,4,agent,This comes with miso soup or salad. Which would you like?
359,5,customer,Medium.
359,6,agent,Anything else?
359,7,customer,I’ll take one avocado salad.
359,8,agent,All right.
359,9,customer,"Yep, that’s it."
359,10,agent,Pickup or delivery?
359,11,customer,Delivery.
359,12,agent,We’ll get started on that.
359,13,customer,Thank you.
360,0,agent,"Hello, restaurant speaking."
360,1,customer,I’m calling in an order.
360,2,customer,I’ll take one fries.
360,3,agent,Okay.
360,4,agent,Go ahead.
360,5,customer,I’ll take one cheeseburger.
360,6,agent,What else can I get you?
360,7,customer,I’ll take one chicken tenders.
360,8,customer,I’ll take one caesar salad.
360,9,agent,Okay.
360,10,agent,Keep going.
360,11,customer,I’ll take one bacon burger.
360,12,agent,No problem.
360,13,agent,What else can I get you?
360,14,customer,One second.
360,15,customer,I’ll take one onion rings.
360,16,agent,Sounds good.
360,17,customer,That’s everything.
360,18,agent,Pickup or delivery?
360,19,customer,Pickup.
360,20,agent,"Thanks, we’ll take care of it."
360,21,customer,Thank you.
361,0,agent,"Hi, thanks for calling."
361,1,customer,"Hi, I’d like to place an order."
361,2,customer,I’ll take one grilled chicken sandwich.
361,3,agent,Sounds good.
361,4,agent,What else can I get you?
361,5,customer,I’ll take one fries.
361,6,agent,Sure.
361,7,customer,One second.
361,8,customer,I’ll take one milkshake.
361,9,agent,No problem.
361,10,agent,Go ahead.
361,11,customer,One second.
361,12,customer,I’ll take one caesar salad.
361,13,agent,I’ve got that.
361,14,customer,Sorry—
361,15,customer,I’ll take one bacon burger.
361,16,customer,That should do it.
361,17,agent,Pickup or delivery?
361,18,customer,Delivery.
361,19,agent,You’re all set.
361,20,customer,Thank you.
362,0,agent,"Hi, thanks for calling."
362,1,customer,"Hello, I need to order dinner."
362,2,customer,I’ll take one hot and sour soup.
362,3,agent,Next item?
362,4,customer,I’ll take one shrimp lo mein.
362,5,agent,Added.
362,6,customer,I’ll take one beef with broccoli.
362,7,agent,Gotcha.
362,8,agent,What else can I get you?
362,9,customer,"Uh, let me think."
362,10,customer,I’ll take one kung pao chicken.
362,11,agent,Added.
362,12,agent,Anything else?
362,13,customer,I’ll take one vegetable fried rice.
362,14,agent,I’ve got that.
362,15,customer,I’ll take one pork dumplings.
362,16,agent,I’ve got that.
362,17,customer,"Yep, that’s it."
362,18,agent,Pickup or delivery?
362,19,customer,Delivery.
362,20,agent,That’ll be ready shortly.
362,21,customer,Thank you.
363,0,agent,"Hello, restaurant speaking."
363,1,customer,"Hello, I need to order dinner."
363,2,customer,I’ll take one yummy roll.
363,3,agent,Sounds good.
363,4,agent,Anything else?
363,5,customer,I’ll take one takoyaki.
363,6,agent,Gotcha.
363,7,agent,Next item?
363,8,customer,"Actually, hang on."
363,9,customer,I’ll take one miso ramen.
363,10,customer,"Yep, that’s it."
363,11,agent,Pickup or delivery?
363,12,customer,Pickup.
363,13,agent,You’re all set.
363,14,customer,Thank you.
364,0,agent,"Good evening, how can I help you?"
364,1,customer,"Hey, can I order some food?"
364,2,customer,I’ll take one rice and beans.
364,3,agent,Sure.
364,4,agent,Keep going.
364,5,customer,I’ll take one carnitas tacos.
364,6,agent,I’ve got that.
364,7,agent,Anything else?
364,8,customer,"Uh, let me think."
364,9,customer,I’ll take one guacamole and chips.
364,10,agent,All right.
364,11,customer,I’ll take one cheese quesadilla.
364,12,agent,Added.
364,13,agent,Next item?
364,14,customer,I’ll take one chicken tacos.
364,15,agent,Sounds good.
364,16,customer,"Yep, that’s it."
364,17,agent,Pickup or delivery?
364,18,customer,Pickup.
364,19,agent,That’ll be ready shortly.
364,20,customer,Thank you.
365,0,agent,"Hello, restaurant speaking."
365,1,customer,"Hi, I’d like to place an order."
365,2,customer,I’ll take one chicken tacos.
365,3,agent,Added.
365,4,agent,Keep going.
365,5,customer,I’ll take one steak burrito.
365,6,agent,I’ve got that.
365,7,agent,Anything else?
365,8,customer,I’ll take one carnitas tacos.
365,9,agent,Sure.
365,10,customer,One second.
365,11,customer,I’ll take one cheese quesadilla.
365,12,agent,Sure.
365,13,agent,Anything else?
365,14,customer,I’ll take one rice and beans.
365,15,agent,Gotcha.
365,16,agent,Anything else?
365,17,customer,I’ll take one guacamole and chips.
365,18,agent,Gotcha.
365,19,customer,That should do it.
365,20,agent,Pickup or delivery?
365,21,customer,Delivery.
365,22,agent,We’ll get started on that.
365,23,customer,Thank you.
366,0,agent,Thank you for calling.
366,1,customer,"Hey, can I order some food?"
366,2,customer,I’ll take one pepperoni pizza.
366,3,agent,No problem.
366,4,agent,Keep going.
366,5,customer,I’ll take one veggie pizza.
366,6,agent,Sure.
366,7,customer,I’ll take one meat lovers pizza.
366,8,agent,Gotcha.
366,9,agent,Anything else?
366,10,customer,I’ll take one garlic bread.
366,11,agent,I’ve got that.
366,12,agent,What else can I get you?
366,13,customer,I’ll take one calzone.
366,14,agent,Sure.
366,15,customer,I’ll take one margherita pizza.
366,16,agent,Sure.
366,17,customer,That should do it.
366,18,agent,Pickup or delivery?
366,19,customer,Pickup.
366,20,agent,That’ll be ready shortly.
366,21,customer,Thank you.
367,0,agent,"Hi, thanks for calling."
367,1,customer,"Hi, I’d like to place an order."
367,2,customer,I’ll take one yellowtail jalapeno appetizer.
367,3,agent,Sure.
367,4,agent,Next item?
367,5,customer,I’ll take one turtle wagy tamaki for two.
367,6,agent,Added.
367,7,agent,Keep going.
367,8,customer,I’ll take one scallop.
367,9,agent,Gotcha.
367,10,agent,Next item?
367,11,customer,I’ll take one house poke bowl.
367,12,agent,All right.
367,13,customer,That should do it.
367,14,agent,Pickup or delivery?
367,15,customer,Delivery.
367,16,agent,You’re all set.
367,17,customer,Thank you.
368,0,agent,"Good evening, how can I help you?"
368,1,customer,I’m calling in an order.
368,2,customer,I’ll take one pepperoni pizza.
368,3,agent,Added.
368,4,agent,Next item?
368,5,customer,Sorry—
368,6,customer,I’ll take one margherita pizza.
368,7,agent,Next item?
368,8,customer,I’ll take one garlic bread.
368,9,agent,No problem.
368,10,agent,Go ahead.
368,11,customer,I’ll take one buffalo chicken pizza.
368,12,agent,No problem.
368,13,agent,Next item?
368,14,customer,One second.
368,15,customer,I’ll take one meat lovers pizza.
368,16,agent,All right.
368,17,agent,Anything else?
368,18,customer,One second.
368,19,customer,I’ll take one calzone.
368,20,agent,Okay.
368,21,customer,I think that’s all.
368,22,agent,Pickup or delivery?
368,23,customer,Pickup.
368,24,agent,You’re all set.
368,25,customer,Thank you.
369,0,agent,"Good evening, how can I help you?"
369,1,customer,"Hi, I’d like to place an order."
369,2,customer,I’ll take one onion rings.
369,3,agent,Added.
369,4,agent,Keep going.
369,5,customer,I’ll take one chicken tenders.
369,6,agent,Sure.
369,7,agent,Keep going.
369,8,customer,I’ll take one milkshake.
369,9,agent,Sure.
369,10,agent,Anything else?
369,11,customer,I’ll take one grilled chicken sandwich.
369,12,agent,Sure.
369,13,agent,Go ahead.
369,14,customer,I’ll take one fries.
369,15,agent,Sounds good.
369,16,customer,I’ll take one bacon burger.
369,17,agent,No problem.
369,18,customer,That’s everything.
369,19,agent,Pickup or delivery?
369,20,customer,Delivery.
369,21,agent,We’ll get started on that.
369,22,customer,Thank you.
370,0,agent,Thank you for calling.
370,1,customer,"Hey, can I order some food?"
370,2,customer,I’ll take one pepperoni pizza.
370,3,agent,Gotcha.
370,4,agent,Anything else?
370,5,customer,I’ll take one margherita pizza.
370,6,customer,I’ll take one large cheese pizza.
370,7,agent,All right.
370,8,agent,Keep going.
370,9,customer,I’ll take one calzone.
370,10,agent,All right.
370,11,agent,Keep going.
370,12,customer,I’ll take one meat lovers pizza.
370,13,customer,I think that’s all.
370,14,agent,Pickup or delivery?
370,15,customer,Delivery.
370,16,agent,We’ll get started on that.
370,17,customer,Thank you.
371,0,agent,"Hi, thanks for calling."
371,1,customer,I’m calling in an order.
371,2,customer,I’ll take one onion rings.
371,3,agent,No problem.
371,4,agent,Keep going.
371,5,customer,I’ll take one fries.
371,6,agent,Added.
371,7,customer,That should do it.
371,8,agent,Pickup or delivery?
371,9,customer,Pickup.
371,10,agent,That’ll be ready shortly.
371,11,customer,Thank you.
372,0,agent,Thank you for calling.
372,1,customer,"Hey, can I order some food?"
372,2,customer,I’ll take one chicken parmesan.
372,3,agent,Gotcha.
372,4,agent,Next item?
372,5,customer,I’ll take one penne vodka.
372,6,agent,Sure.
372,7,customer,I’ll take one caesar salad.
372,8,agent,I’ve got that.
372,9,customer,I think that’s all.
372,10,agent,Pickup or delivery?
372,11,customer,Delivery.
372,12,agent,We’ll get started on that.
372,13,customer,Thank you.
373,0,agent,"Good evening, how can I help you?"
373,1,customer,"Hey, can I order some food?"
373,2,customer,I’ll take one calzone.
373,3,agent,Sounds good.
373,4,agent,What else can I get you?
373,5,customer,I’ll take one meat lovers pizza.
373,6,agent,I’ve got that.
373,7,agent,Anything else?
373,8,customer,I’ll take one buffalo chicken pizza.
373,9,agent,Gotcha.
373,10,customer,I’ll take one large cheese pizza.
373,11,agent,Gotcha.
373,12,customer,That’s everything.
373,13,agent,Pickup or delivery?
373,14,customer,Pickup.
373,15,agent,You’re all set.
373,16,customer,Thank you.
374,0,agent,"Hello, restaurant speaking."
374,1,customer,"Hey, can I order some food?"
374,2,customer,I’ll take one garlic bread.
374,3,agent,Next item?
374,4,customer,I’ll take one pepperoni pizza.
374,5,agent,Sure.
374,6,agent,Keep going.
374,7,customer,I’ll take one calzone.
374,8,agent,Added.
374,9,customer,I think that’s all.
374,10,agent,Pickup or delivery?
374,11,customer,Pickup.
374,12,agent,You’re all set.
374,13,customer,Thank you.
375,0,agent,"Hello, restaurant speaking."
375,1,customer,"Hey, can I order some food?"
375,2,customer,I’ll take one sesame chicken.
375,3,customer,I’ll take one general tso chicken.
375,4,agent,Okay.
375,5,agent,Anything else?
375,6,customer,"Uh, let me think."
375,7,customer,I’ll take one pork dumplings.
375,8,agent,Sounds good.
375,9,agent,Go ahead.
375,10,customer,I’ll take one vegetable fried rice.
375,11,agent,All right.
375,12,agent,Next item?
375,13,customer,I’ll take one hot and sour soup.
375,14,agent,Keep going.
375,15,customer,I’ll take one shrimp lo mein.
375,16,agent,Sounds good.
375,17,customer,I think that’s all.
375,18,agent,Pickup or delivery?
375,19,customer,Pickup.
375,20,agent,You’re all set.
375,21,customer,Thank you.
376,0,agent,"Good evening, how can I help you?"
376,1,customer,I’m calling in an order.
376,2,customer,I’ll take one meat lovers pizza.
376,3,agent,Added.
376,4,agent,What else can I get you?
376,5,customer,I’ll take one margherita pizza.
376,6,customer,I’ll take one pepperoni pizza.
376,7,agent,Added.
376,8,agent,Keep going.
376,9,customer,I’ll take one garlic bread.
376,10,customer,That’s everything.
376,11,agent,Pickup or delivery?
376,12,customer,Delivery.
376,13,agent,You’re all set.
376,14,customer,Thank you.
377,0,agent,"Hello, restaurant speaking."
377,1,customer,"Hi, I’d like to place an order."
377,2,customer,"Uh, let me think."
377,3,customer,I’ll take one penne vodka.
377,4,agent,Gotcha.
377,5,agent,Keep going.
377,6,customer,I’ll take one eggplant rollatini.
377,7,agent,Gotcha.
377,8,agent,What else can I get you?
377,9,customer,I’ll take one spaghetti and meatballs.
377,10,agent,Added.
377,11,agent,Keep going.
377,12,customer,I’ll take one garlic knots.
377,13,agent,Okay.
377,14,customer,That should do it.
377,15,agent,Pickup or delivery?
377,16,customer,Pickup.
377,17,agent,You’re all set.
377,18,customer,Thank you.
378,0,agent,Thank you for calling.
378,1,customer,"Hello, I need to order dinner."
378,2,customer,Sorry—
378,3,customer,I’ll take one carnitas tacos.
378,4,agent,All right.
378,5,agent,What else can I get you?
378,6,customer,"Uh, let me think."
378,7,customer,I’ll take one cheese quesadilla.
378,8,agent,Added.
378,9,agent,Anything else?
378,10,customer,I’ll take one chicken tacos.
378,11,agent,No problem.
378,12,customer,I’ll take one guacamole and chips.
378,13,agent,All right.
378,14,agent,Anything else?
378,15,customer,One second.
378,16,customer,I’ll take one rice and beans.
378,17,agent,Added.
378,18,agent,Next item?
378,19,customer,Sorry—
378,20,customer,I’ll take one chicken enchiladas.
378,21,agent,Sure.
378,22,customer,I think that’s all.
378,23,agent,Pickup or delivery?
378,24,customer,Pickup.
378,25,agent,You’re all set.
378,26,customer,Thank you.
379,0,agent,"Hi, thanks for calling."
379,1,customer,I’m calling in an order.
379,2,customer,I’ll take one calzone.
379,3,agent,Okay.
379,4,customer,"Uh, let me think."
379,5,customer,I’ll take one margherita pizza.
379,6,agent,No problem.
379,7,agent,Go ahead.
379,8,customer,I’ll take one pepperoni pizza.
379,9,agent,All right.
379,10,customer,That’s everything.
379,11,agent,Pickup or delivery?
379,12,customer,Delivery.
379,13,agent,That’ll be ready shortly.
379,14,customer,Thank you.
380,0,agent,"Hi, thanks for calling."
380,1,customer,"Hey, can I order some food?"
380,2,customer,I’ll take one chicken enchiladas.
380,3,agent,Okay.
